stock_name,date,value,count,Individual_buy_count,NonIndividual_buy_count,Individual_sell_count,NonIndividual_sell_count,Individual_buy_volume,NonIndividual_buy_volume,Individual_sell_volume,NonIndividual_sell_volume,Individual_buy_value,NonIndividual_buy_value,Individual_sell_value,NonIndividual_sell_value,adj_max_price,adj_min_price,adj_first_price,adj_last_price,adj_volume,adj_close_price,change
وصنعت,2015-04-22,763743793,74,28,0,28,0,638301,0,638301,0,763743793,0,763743793,0,323,314,319,319,638301,318,0.083752093802345
وصنعت,2015-04-25,1708131237,152,21,0,76,1,1379510,0,1153907,225603,1708131237,0,1428571275,279559962,331,322,322,330,1379510,330,3.59832635983264
وصنعت,2015-04-26,1141990102,74,19,0,35,0,905123,0,905123,0,1141990102,0,1141990102,0,338,330,333,330,905123,334,1.45395799676898
وصنعت,2015-04-27,232025290,39,18,1,17,0,160549,30000,190549,0,195653415,36371875,232025290,0,330,321,323,321,190549,333,-0.477707006369427
وصنعت,2015-04-28,512807721,122,24,1,44,0,383401,41000,424401,0,463282721,49525000,512807721,0,327,320,327,321,424401,329,-1.2
وصنعت,2015-04-29,444353444,55,30,1,17,0,369963,10,369973,0,444341394,12050,444353444,0,328,317,319,320,369973,326,-0.809716599190283
وصنعت,2015-05-03,404331773,44,18,1,18,1,310020,30000,293210,46810,368691773,35640000,348748303,55583470,322,315,317,322,340020,323,-0.816326530612245
وصنعت,2015-05-04,814264883,60,19,0,18,0,690083,0,690083,0,814264883,0,814264883,0,322,313,317,315,690083,318,-1.64609053497942
وصنعت,2015-05-05,824988113,104,25,1,19,0,658137,50000,708137,0,766688113,58300000,824988113,0,318,306,318,307,708137,313,-1.50627615062762
وصنعت,2015-05-06,96453571,28,12,0,14,0,82247,0,82247,0,96453571,0,96453571,0,318,306,306,310,82247,313,0
وصنعت,2015-05-09,797324357,87,29,1,19,1,639023,60352,699365,10,729066245,68258112,797312917,11440,307,301,305,301,699375,307,-1.86915887850467
وصنعت,2015-05-10,737135519,81,48,1,17,0,562767,100000,662767,0,626235519,110900000,737135519,0,303,295,303,295,662767,301,-2.07792207792208
وصنعت,2015-05-11,265645410,39,14,0,14,0,233732,0,233732,0,265645410,0,265645410,0,305,299,305,299,233732,301,0.08841732979664
وصنعت,2015-05-12,899164801,50,28,1,6,0,756131,50000,806131,0,843564801,55600000,899164801,0,309,296,309,301,806131,298,-0.971731448763251
وصنعت,2015-05-13,1777237605,151,74,2,16,0,1549551,91003,1640554,0,1678455178,98782427,1777237605,0,299,287,298,291,1640554,288,-3.38983050847458
وصنعت,2015-05-17,1941183190,205,85,0,12,0,1862754,0,1862754,0,1941183190,0,1941183190,0,287,277,282,277,1862754,277,-3.78578024007387
وصنعت,2015-05-18,5960232416,560,140,1,27,0,5830702,80000,5910702,0,5880152416,80080000,5960232416,0,280,266,278,277,5910702,268,-3.26295585412668
وصنعت,2015-05-19,2044782208,151,52,0,40,0,1976848,0,1976848,0,2044782208,0,2044782208,0,279,272,272,279,1976848,275,2.57936507936508
وصنعت,2015-05-20,1194229106,114,44,1,23,0,1113576,20000,1133576,0,1173249106,20980000,1194229106,0,282,278,278,279,1133576,280,1.74081237911025
وصنعت,2015-05-23,357847331,59,18,0,17,0,346358,0,346358,0,357847331,0,357847331,0,279,273,277,275,346358,279,-0.475285171102662
وصنعت,2015-05-24,1045096857,141,39,1,19,0,919766,100000,1019766,0,942076857,103020000,1045096857,0,276,269,276,275,1019766,274,-1.81470869149952
وصنعت,2015-05-25,596834023,66,33,1,17,0,574142,2000,576142,0,594737523,2096500,596834023,0,281,275,281,276,576142,275,0.389105058365759
وصنعت,2015-05-26,530804315,73,24,0,18,0,515043,0,515043,0,530804315,0,530804315,0,277,272,277,274,515043,274,-0.096899224806202
وصنعت,2015-05-27,186930151,70,17,1,20,0,129223,52500,181723,0,132882754,54047397,186930151,0,279,272,276,275,181723,274,0
وصنعت,2015-05-30,202709994,29,14,1,16,0,193580,3153,196733,0,199430874,3279120,202709994,0,277,272,277,274,196733,274,0
وصنعت,2015-05-31,5402294294,87,19,0,15,0,5236377,0,5236377,0,5402294294,0,5402294294,0,276,272,272,273,5236377,275,0.096993210475267
وصنعت,2015-06-01,254723987,57,18,0,16,0,247814,0,247814,0,254723987,0,254723987,0,276,272,276,273,247814,274,-0.096899224806202
وصنعت,2015-06-02,201350413,53,17,0,21,0,195299,0,195299,0,201350413,0,201350413,0,276,272,276,276,195299,274,0
وصنعت,2015-06-06,380641922,62,25,0,15,0,371214,0,371214,0,380641922,0,380641922,0,279,272,273,272,371214,274,-0.193986420950533
وصنعت,2015-06-07,163606105,41,18,0,13,0,159476,0,159476,0,163606105,0,163606105,0,276,270,274,270,159476,274,0
وصنعت,2015-06-08,306382905,46,22,0,13,0,301687,0,301687,0,306382905,0,306382905,0,274,269,272,269,301687,273,-0.291545189504373
وصنعت,2015-06-09,211152151,39,18,0,13,0,210586,0,210586,0,211152151,0,211152151,0,269,266,269,267,210586,272,-0.389863547758285
وصنعت,2015-06-10,151623493,38,22,0,12,0,151226,0,151226,0,151623493,0,151623493,0,268,261,267,268,151226,272,-0.195694716242661
وصنعت,2015-06-13,182280627,37,17,0,17,0,180858,0,180858,0,182280627,0,182280627,0,272,266,272,271,180858,271,-0.196078431372549
وصنعت,2015-06-14,342464484,41,18,0,11,0,340061,0,340061,0,342464484,0,342464484,0,272,266,267,266,340061,270,-0.294695481335953
وصنعت,2015-06-15,629578898,46,27,1,9,0,531383,100000,631383,0,529778898,99800000,629578898,0,273,265,273,266,631383,268,-0.886699507389162
وصنعت,2015-06-16,361075127,29,8,0,17,0,356267,0,356267,0,361075127,0,361075127,0,273,268,269,268,356267,268,0.198807157057654
وصنعت,2015-06-17,562187748,82,27,1,36,0,460695,79994,540689,0,478434030,83753718,562187748,0,279,272,274,279,540689,272,1.38888888888889
وصنعت,2015-06-20,440891010,42,21,0,22,0,427103,0,427103,0,440891010,0,440891010,0,278,273,278,274,427103,273,0.391389432485323
وصنعت,2015-06-21,236164607,36,14,1,20,0,226792,1000,227792,0,235143996,1020611,236164607,0,278,266,272,276,227792,274,0.194931773879142
وصنعت,2015-06-22,787668139,68,16,0,31,1,750969,0,550969,200000,787668139,0,579423721,208244418,285,276,276,282,750969,277,1.26459143968872
وصنعت,2015-06-23,794067621,87,28,0,35,0,737502,0,737502,0,794067621,0,794067621,0,290,282,282,289,737502,283,2.1133525456292
وصنعت,2015-06-24,382156632,36,18,0,13,0,361669,0,361669,0,382156632,0,382156632,0,289,277,280,282,361669,282,-0.188146754468485
وصنعت,2015-06-27,160798659,25,11,0,12,0,152419,0,152419,0,160798659,0,160798659,0,285,277,282,280,152419,282,-0.094250706880302
وصنعت,2015-06-28,668411435,91,17,0,17,0,640650,0,640650,0,668411435,0,668411435,0,279,277,277,277,640650,280,-0.849056603773585
وصنعت,2015-06-29,134867690,26,8,0,14,0,127221,0,127221,0,134867690,0,134867690,0,290,280,290,282,127221,280,0.095147478591817
وصنعت,2015-06-30,1028228186,133,24,0,57,0,939101,0,939101,0,1028228186,0,1028228186,0,294,282,282,294,939101,289,3.2319391634981
وصنعت,2015-07-01,213254751,49,19,1,21,0,174038,20006,194044,0,191408199,21846552,213254751,0,298,288,295,293,194044,290,0.184162062615101
وصنعت,2015-07-04,390422272,31,6,0,24,0,342266,0,342266,0,390422272,0,390422272,0,304,293,293,304,342266,294,1.37867647058824
وصنعت,2015-07-05,1575817290,88,22,2,47,0,961755,400000,1361755,0,1112632290,463185000,1575817290,0,308,303,308,308,1361755,308,4.89573889392566
وصنعت,2015-07-06,2832274152,205,40,0,68,1,2352840,0,2252840,100000,2832274152,0,2710874152,121400000,323,309,309,323,2352840,320,4.06222990492653
وصنعت,2015-07-07,2592063178,212,62,0,77,1,2055434,0,1955434,100000,2592063178,0,2465663178,126400000,336,322,335,336,2055434,336,4.73421926910299
وصنعت,2015-07-11,638671480,98,38,0,30,0,517524,0,517524,0,638671480,0,638671480,0,338,320,325,332,517524,332,-0.951625693893735
وصنعت,2015-07-12,635987998,71,28,0,33,0,504072,0,504072,0,635987998,0,635987998,0,343,330,338,333,504072,334,0.400320256204964
وصنعت,2015-07-13,2271327528,137,36,0,50,2,1730585,0,1071367,659218,2271327528,0,1403796640,867530888,350,341,343,350,1730585,349,4.62519936204147
وصنعت,2015-07-14,975019103,86,35,0,45,0,744369,0,744369,0,975019103,0,975019103,0,362,338,353,357,744369,349,-0.076219512195122
وصنعت,2015-07-15,1189087823,102,34,0,39,0,946743,0,946743,0,1189087823,0,1189087823,0,362,332,362,334,946743,338,-3.27993897787948
وصنعت,2015-07-20,380314032,38,14,1,16,0,308818,3000,311818,0,376645832,3668200,380314032,0,329,321,321,323,311818,334,-1.02523659305994
وصنعت,2015-07-21,274390456,30,15,0,20,0,223680,0,223680,0,274390456,0,274390456,0,335,323,323,325,223680,333,-0.398406374501992
وصنعت,2015-07-22,622649181,56,31,0,10,0,518784,0,518784,0,622649181,0,622649181,0,323,316,322,316,518784,327,-1.76
وصنعت,2015-07-25,123152674,21,15,0,4,0,105332,0,105332,0,123152674,0,123152674,0,317,311,311,311,105332,326,-0.407166123778502
وصنعت,2015-07-26,1063261259,72,31,0,24,0,914204,0,914204,0,1063261259,0,1063261259,0,317,309,309,310,914204,313,-3.76124284546198
وصنعت,2015-07-27,695500303,58,15,0,24,0,613976,0,613976,0,695500303,0,695500303,0,309,298,304,300,613976,307,-1.95412064570943
وصنعت,2015-07-28,317414632,53,19,0,18,0,276697,0,276697,0,317414632,0,317414632,0,308,294,294,307,276697,307,-0.173310225303293
وصنعت,2015-07-29,319497204,60,20,0,25,0,272838,0,272838,0,319497204,0,319497204,0,315,308,314,313,272838,308,0.347222222222222
وصنعت,2015-08-01,273029035,63,13,0,19,0,231959,0,231959,0,273029035,0,273029035,0,318,311,313,311,231959,309,0.346020761245675
وصنعت,2015-08-02,215463722,33,13,0,16,0,185043,0,185043,0,215463722,0,215463722,0,312,308,312,308,185043,309,0.086206896551724
وصنعت,2015-08-03,546236255,65,33,1,13,0,469603,10000,479603,0,534896255,11340000,546236255,0,315,297,315,303,479603,307,-0.775193798449612
وصنعت,2015-08-04,321667173,61,16,0,27,1,276241,0,271741,4500,321667173,0,316357173,5310000,314,300,300,311,276241,307,0.260416666666667
وصنعت,2015-08-05,479434640,32,9,0,12,0,416263,0,416263,0,479434640,0,479434640,0,314,306,311,306,416263,307,-0.086580086580087
وصنعت,2015-08-08,778392901,64,26,1,23,0,673240,10500,683740,0,766307401,12085500,778392901,0,306,293,306,293,683740,305,-0.779896013864818
وصنعت,2015-08-09,330721853,61,37,1,13,1,276205,24000,226810,73395,304251853,26470000,250357313,80364540,297,290,297,291,300205,302,-0.960698689956332
وصنعت,2015-08-10,307761236,42,22,1,10,0,279534,2000,281534,0,305579236,2182000,307761236,0,298,287,293,289,281534,299,-0.881834215167548
وصنعت,2015-08-12,426383070,51,12,0,12,0,390697,0,390697,0,426383070,0,426383070,0,294,289,289,290,390697,296,-0.97864768683274
وصنعت,2015-08-15,87661800,18,10,0,9,0,81160,0,81160,0,87661800,0,87661800,0,288,287,288,287,81160,296,-0.179694519317161
وصنعت,2015-08-16,159765166,44,21,1,11,0,143474,5000,148474,0,154410166,5355000,159765166,0,295,285,285,285,148474,295,-0.36003600360036
وصنعت,2015-08-17,92676554,10,7,0,5,0,85796,0,85796,0,92676554,0,92676554,0,292,286,287,286,85796,294,-0.1806684733514
وصنعت,2015-08-18,87993435,29,15,0,8,0,82412,0,82412,0,87993435,0,87993435,0,285,283,285,283,82412,293,-0.271493212669683
وصنعت,2015-08-19,221677764,49,30,0,9,1,208917,0,117565,91352,221677764,0,124737395,96940369,285,281,282,282,208917,291,-0.635208711433757
وصنعت,2015-08-22,438154960,49,23,0,15,0,415247,0,415247,0,438154960,0,438154960,0,283,279,281,280,415247,288,-1.27853881278539
وصنعت,2015-08-23,474680263,63,27,0,18,0,448631,0,448631,0,474680263,0,474680263,0,287,278,285,280,448631,285,-0.832562442183164
وصنعت,2015-08-24,356912223,51,13,0,18,0,339091,0,339091,0,356912223,0,356912223,0,282,279,280,280,339091,284,-0.466417910447761
وصنعت,2015-08-25,404926733,48,19,0,15,0,389383,0,389383,0,404926733,0,404926733,0,282,274,279,274,389383,282,-0.84348641049672
وصنعت,2015-08-26,366271110,45,19,0,16,0,355810,0,355810,0,366271110,0,366271110,0,279,273,279,273,355810,279,-0.756143667296786
وصنعت,2015-08-29,208478646,35,11,0,17,0,197119,0,197119,0,208478646,0,208478646,0,282,279,279,282,197119,280,0.095238095238095
وصنعت,2015-08-30,373468642,44,20,0,8,1,354455,0,118029,236426,373468642,0,124397774,249070868,285,278,280,279,354455,280,0.095147478591817
وصنعت,2015-08-31,133046051,26,13,0,8,1,127602,0,64028,63574,133046051,0,66662434,66383617,279,276,277,277,127602,280,-0.095057034220532
وصنعت,2015-09-01,267941543,39,12,0,22,0,254022,0,254022,0,267941543,0,267941543,0,283,274,275,279,254022,280,0.095147478591817
وصنعت,2015-09-02,70559000,11,3,0,8,0,66600,0,66600,0,70559000,0,70559000,0,282,282,282,282,66600,280,0
وصنعت,2015-09-05,757485684,90,27,0,35,0,702259,0,702259,0,757485684,0,757485684,0,290,282,282,285,702259,284,1.52091254752852
وصنعت,2015-09-06,365273758,30,16,0,7,0,344817,0,344817,0,365273758,0,365273758,0,284,281,282,281,344817,284,-0.187265917602996
وصنعت,2015-09-07,377370497,29,16,0,8,0,357185,0,357185,0,377370497,0,377370497,0,283,278,281,283,357185,283,-0.281425891181989
وصنعت,2015-09-08,80991127,15,7,0,3,0,76955,0,76955,0,80991127,0,80991127,0,285,279,285,279,76955,283,-0.094073377234243
وصنعت,2015-09-09,108054960,26,12,0,10,0,102709,0,102709,0,108054960,0,108054960,0,286,280,280,286,102709,282,-0.094161958568738
وصنعت,2015-09-12,172303840,21,10,0,14,0,161622,0,161622,0,172303840,0,172303840,0,287,282,287,282,161622,283,0.094250706880302
وصنعت,2015-09-13,185332184,15,9,0,7,0,178400,0,178400,0,185332184,0,185332184,0,281,272,281,275,178400,282,-0.282485875706215
وصنعت,2015-09-14,349632191,46,24,0,6,0,340299,0,340299,0,349632191,0,349632191,0,275,272,273,272,340299,279,-0.84985835694051
وصنعت,2015-09-15,386031959,60,31,0,9,1,380888,0,353773,27115,386031959,0,358374659,27657300,272,268,271,269,380888,276,-1.14285714285714
وصنعت,2015-09-16,117364031,19,6,1,9,0,105368,10000,115368,0,107184031,10180000,117364031,0,272,271,271,272,115368,276,-0.192678227360308
وصنعت,2015-09-19,292972806,44,11,1,14,0,279934,5000,284934,0,287839346,5133460,292972806,0,277,272,272,272,284934,275,-0.193050193050193
وصنعت,2015-09-20,501965426,59,20,0,13,1,498508,0,228508,270000,501965426,0,231875926,270089500,272,266,272,266,498508,272,-1.06382978723404
وصنعت,2015-09-21,132721003,14,6,0,6,1,131486,0,128601,2885,132721003,0,129835003,2886000,270,266,266,270,131486,272,-0.097751710654937
وصنعت,2015-09-22,62899500,6,5,1,2,0,55000,6500,61500,0,56250000,6649500,62899500,0,277,272,277,272,61500,272,0
وصنعت,2015-09-23,324380602,47,25,1,11,0,306026,13500,319526,0,310705102,13675500,324380602,0,274,269,272,269,319526,272,-0.195694716242661
وصنعت,2015-09-26,147193216,21,14,1,7,0,136805,10000,146805,0,137143216,10050000,147193216,0,269,266,267,266,146805,271,-0.196078431372549
وصنعت,2015-09-27,157619760,28,14,0,10,0,156577,0,156577,0,157619760,0,157619760,0,270,266,266,269,156577,271,-0.098231827111984
وصنعت,2015-09-28,147864208,25,14,1,11,1,137336,10000,147259,77,137844516,10019692,147787362,76846,269,264,264,269,147336,270,-0.196656833824975
وصنعت,2015-09-29,159133660,25,12,0,9,0,158228,0,158228,0,159133660,0,159133660,0,270,266,266,270,158228,270,-0.098522167487685
وصنعت,2015-09-30,179360784,19,5,0,13,0,176996,0,176996,0,179360784,0,179360784,0,274,268,268,273,176996,270,0
وصنعت,2015-10-03,133791838,24,11,1,9,0,119490,13910,133400,0,119881838,13910000,133791838,0,272,266,272,267,133400,270,-0.09861932938856
وصنعت,2015-10-04,216819538,27,6,1,15,1,13899,200000,212399,1500,13919151,202900387,215324387,1495151,272,265,266,272,213899,270,0
وصنعت,2015-10-05,1771963219,251,81,5,35,1,1337283,457090,1793373,1000,1317230918,454732301,1770959219,1004000,269,258,266,266,1794373,263,-2.46791707798618
وصنعت,2015-10-06,1675604114,257,76,0,27,1,1762909,0,1761409,1500,1675604114,0,1674179114,1425000,259,250,258,259,1762909,253,-3.84615384615385
وصنعت,2015-10-07,218665820,44,22,1,23,0,217616,10000,227616,0,209065775,9600045,218665820,0,257,253,256,257,227616,253,0.210526315789474
وصنعت,2015-10-10,549555476,128,37,1,21,0,575928,10000,585928,0,540185476,9370000,549555476,0,260,247,260,250,585928,252,-0.735294117647059
وصنعت,2015-10-11,492511889,75,22,3,32,0,344036,178394,522430,0,324379099,168132790,492511889,0,253,247,247,253,522430,251,-0.105820105820106
وصنعت,2015-10-12,296577491,63,16,1,25,0,200373,108924,309297,0,192222771,104354720,296577491,0,258,252,254,254,309297,252,0.423728813559322
وصنعت,2015-10-13,293841392,48,24,1,18,0,295914,10000,305914,0,284391392,9450000,293841392,0,258,249,252,258,305914,253,0.316455696202532
وصنعت,2015-10-14,1415522853,111,39,0,38,0,1434530,0,1434530,0,1415522853,0,1415522853,0,266,257,257,263,1434530,263,3.78548895899054
وصنعت,2015-10-17,1158776212,156,49,2,54,1,828007,307231,991113,144125,844729126,314047086,1009462712,149313500,276,265,269,276,1135238,271,3.24214792299899
وصنعت,2015-10-18,692859216,106,47,0,32,0,692419,0,692419,0,692859216,0,692859216,0,279,264,278,266,692419,268,-1.07948969578018
وصنعت,2015-10-19,391223471,68,50,0,10,0,401643,0,401643,0,391223471,0,391223471,0,272,256,266,258,401643,265,-1.09126984126984
وصنعت,2015-10-20,280845015,38,30,0,7,0,290519,0,290519,0,280845015,0,280845015,0,261,255,258,261,290519,264,-0.702106318956871
وصنعت,2015-10-21,425720281,50,32,0,15,0,442799,0,442799,0,425720281,0,425720281,0,261,252,255,256,442799,261,-1.11111111111111
وصنعت,2015-10-25,389085420,65,25,1,24,0,376859,32500,409359,0,358242920,30842500,389085420,0,256,252,253,252,409359,258,-1.02145045965271
وصنعت,2015-10-26,864749148,74,14,2,39,1,82516,801891,872407,12000,79432300,785316848,852905148,11844000,263,250,250,261,884407,260,0.619195046439629
وصنعت,2015-10-27,943229635,53,15,1,16,1,116058,847292,663350,300000,113464635,829765000,649229635,294000000,264,256,264,262,963350,260,0.307692307692308
وصنعت,2015-10-28,362023058,37,7,1,17,0,48200,322017,370217,0,46583118,315439940,362023058,0,263,257,262,257,370217,260,0
وصنعت,2015-10-31,522813751,50,9,1,27,0,263829,265991,529820,0,261788571,261025180,522813751,0,266,260,260,262,529820,261,0.408997955010225
وصنعت,2015-11-01,1248901769,112,11,1,35,0,147265,1101545,1248810,0,147252343,1101649426,1248901769,0,268,262,266,268,1248810,266,1.83299389002037
وصنعت,2015-11-02,2632827008,156,31,3,47,2,1660822,938712,1974534,625000,1679446756,953380252,1999065966,633761042,277,264,266,269,2599534,270,1.3
وصنعت,2015-11-03,958176263,163,25,2,15,0,414268,542357,956625,0,415339263,542837000,958176263,0,274,265,274,269,956625,267,-0.888450148075025
وصنعت,2015-11-04,544639976,51,16,1,17,0,448787,90350,539137,0,453170996,91468980,544639976,0,274,266,274,266,539137,268,0.298804780876494
وصنعت,2015-11-07,603455343,76,10,1,21,0,74347,526600,600947,0,75437567,528017776,603455343,0,272,265,267,269,600947,268,-0.099304865938431
وصنعت,2015-11-08,460710445,63,13,1,24,0,309966,148627,458593,0,311293755,149416690,460710445,0,270,266,270,269,458593,268,-0.099403578528827
وصنعت,2015-11-09,320377764,154,12,2,16,0,170800,149189,319989,0,171041340,149336424,320377764,0,270,266,270,268,319989,267,-0.099502487562189
